Generation,ID,Fitness
4,507,90
4,809,90
4,694,90
4,915,90
4,808,99
4,864,90
4,996,90
4,868,81
4,834,90
4,284,90
4,1,90
4,862,81
4,964,90
4,863,90
4,904,81
4,536,90
4,805,81
4,883,90
4,959,81
4,577,81
4,1,90
4,860,90
4,770,81
4,962,90
4,827,81
4,862,81
4,803,90
4,519,90
4,331,90
4,898,90
4,993,90
4,765,81
4,738,99
4,749,90
4,1,90
4,797,81
4,596,90
4,733,90
4,819,81
4,414,90
4,871,90
4,950,90
4,730,99
4,331,90
4,446,90
4,964,90
4,867,90
4,924,90
4,688,90
4,955,90
4,738,99
4,826,81
4,978,81
4,215,90
4,923,90
4,954,90
4,215,90
4,932,90
4,915,90
4,733,90
4,700,90
4,452,90
4,939,81
4,759,90
4,655,90
4,993,90
4,574,90
4,889,90
4,331,90
4,565,90
4,833,90
4,925,90
4,802,81
4,781,90
4,940,90
4,946,90
4,928,90
4,130,90
4,924,90
4,733,90
4,815,81
4,877,90
4,804,90
4,839,90
4,825,81
4,19,90
4,875,90
4,859,90
4,856,81
4,421,81
4,928,90
4,871,90
4,966,81
4,801,81
4,452,90
4,625,90
4,873,90
4,857,81
5,478,99
5,1034,90
5,796,90
5,478,99
5,1184,90
5,1062,90
5,1054,90
5,1,90
5,860,90
5,1132,90
5,749,90
5,924,90
5,1180,90
5,860,90
5,915,90
5,1185,90
5,1191,90
5,730,99
5,928,90
5,849,90
5,1042,90
5,1013,90
5,749,90
5,973,90
5,1079,90
5,1199,90
5,1,90
5,1085,90
5,1123,90
5,946,90
5,749,90
5,759,90
5,493,90
5,694,90
5,1003,81
5,884,90
5,1168,99
5,452,90
5,1115,90
5,999,90
5,868,81
5,1168,99
5,1131,99
5,946,90
5,469,81
5,839,90
5,1071,90
5,276,81
5,940,90
5,877,90
5,1136,99
5,1054,90
5,808,99
5,1135,90
